Country or Area,Year,Value,
Malaysia,2001,92783947368,
Malaysia,2000,93789736842,
Malaysia,1999,79148947368,
Malaysia,1998,72167753771,
Malaysia,1997,1.00005E+11,
Malaysia,1996,1.00855E+11,
Malaysia,1995,88704944179,
Malaysia,1994,74477975918,
Malaysia,1993,66894448545,
Malaysia,1992,59167157498,
Malaysia,1991,49142784405,
Malaysia,1990,44024177915,
Malaysia,1989,38848566521,
Malaysia,1988,35271881263,
Malaysia,1987,32181696599,
Malaysia,1986,27734563526,
Malaysia,1985,31200160592,
Malaysia,1984,33943505215,
Malaysia,1983,30346788049,
Malaysia,1982,26804400616,
Malaysia,1981,25004556696,
Malaysia,1980,24488034455,
Malaysia,1979,21213671797,
Malaysia,1978,16358376619,
Malaysia,1977,13139398433,
Malaysia,1976,11050125953,
Malaysia,1975,9298801248,
Malaysia,1974,9496074263,
Malaysia,1973,7662996739,
Malaysia,1972,5043268360,
Malaysia,1971,4244340366,
Malaysia,1970,3864171035,
Malaysia,1969,3664552124,
Malaysia,1968,3330371627,
Malaysia,1967,3188924749,
Malaysia,1966,3143518015,
Malaysia,1965,2956337736,
Malaysia,1964,2674406487,
Malaysia,1963,2510093983,
Malaysia,1962,2001476553,
Malaysia,1961,1901843724,
Malaysia,1960,1916216984,
Maldives,2014,3061829145,
Maldives,2013,2790659901,
Maldives,2012,2514041557,
Maldives,2011,2449576518,
Maldives,2010,2323401759,
Maldives,2009,2166330189,
Maldives,2008,2117773601,
Maldives,2007,1745998940,
Maldives,2006,1474698126,
Maldives,2005,1119806502,
Maldives,2004,1202240024,
Maldives,2003,1043403341,
Maldives,2002,910864151.8,
Maldives,2001,884276168.3,
Maldives,2000,624337145.3,
Maldives,1999,589239753.6,
Maldives,1998,540096397.6,
Maldives,1997,508223602.4,
Maldives,1996,450382328,
Maldives,1995,398988955,
Maldives,1994,355884383.1,
Maldives,1993,322326642.3,
Maldives,1992,284853358.6,
Maldives,1991,244468292.7,
Maldives,1990,215089005.2,
Maldives,1989,189535398.2,
Maldives,1988,168610478.4,
Maldives,1987,141268980.5,
Maldives,1986,141902097.9,
Maldives,1985,127154929.6,
Maldives,1984,109503546.1,
Maldives,1983,57829787.23,
Maldives,1982,47935843.79,
Maldives,1981,44781456.95,
Maldives,1980,42463576.16,
Mali,2014,12037229619,
Mali,2013,10942822487,
Mali,2012,10340795747,
Mali,2011,10647545940,
Mali,2010,9264035748,
Mali,2009,8964480395,
Mali,2008,8737660549,
Mali,2007,7145362999,
Mali,2006,6122647487,
Mali,2005,5486319313,
Mali,2004,4982269745,
Mali,2003,4221530566,
Mali,2002,3189056155,
Mali,2001,3017629343,
Mali,2000,2655438603,
Mali,1999,2938610578,
Mali,1998,2920358587,
Mali,1997,2697105694,
Mali,1996,2780422212,
Mali,1995,2706425298,
Mali,1994,2081846483,
Mali,1993,2818280876,
Mali,1992,2830673389,
Mali,1991,2724131545,
Mali,1990,2681912149,
Mali,1989,2181821906,
Mali,1988,2169040604,
Mali,1987,2090629984,
Mali,1986,1852163456,
Mali,1985,1392196049,
Mali,1984,1232932105,
Mali,1983,1297765326,
Mali,1982,1333754226,
Mali,1981,1538972427,
Mali,1980,1759691183,
Mali,1979,1595422954,
Mali,1978,1222702572,
Mali,1977,1049838550,
Mali,1976,939228016.2,
Mali,1975,830710613.9,
Mali,1974,538747340.8,
Mali,1973,563683703.2,
Mali,1972,486617279.4,
Mali,1971,430096741.9,
Mali,1970,359772315.1,
Mali,1969,339913866.6,
Mali,1968,343771973.3,
Mali,1967,275494477.8,
Malta,2013,9642848650,
Malta,2012,8882509104,
Malta,2011,9302635890,
Malta,2010,8163355021,
Malta,2009,8099400961,
Malta,2008,8554293727,
Malta,2007,7466219569,
Malta,2006,6365500032,
Malta,2005,5990648162,
Malta,2004,5643525282,
Malta,2003,5119621569,
Malta,2002,4296164768,
Malta,2001,3917620728,
Malta,2000,3957418083,
Malta,1999,3907947937,
Malta,1998,3809619584,
Malta,1997,3633464750,
Malta,1996,3671827861,
Malta,1995,3599683395,
Malta,1994,2998504392,
Malta,1993,2709194766,
Malta,1992,3021944632,
Malta,1991,2750215016,
Malta,1990,2547330284,
Malta,1989,2118655300,
Malta,1988,2019503791,
Malta,1987,1751293216,
Malta,1986,1435038037,
Malta,1985,1117797225,
Malta,1984,1101807301,
Malta,1983,1165730173,
Malta,1982,1234474742,
Malta,1981,1243509858,
Malta,1980,1250199056,
Malta,1979,1001288245,
Malta,1978,793673674.5,
Malta,1977,625563347.4,
Malta,1976,527936892.8,
Malta,1975,474618292.7,
Malta,1974,376081181.8,
Malta,1973,345616069.5,
Malta,1972,295106775,
Malta,1971,264578308.9,
Malta,1970,250728829.1,
Marshall Islands,2014,186716625.8,
Marshall Islands,2013,190180248.3,
Marshall Islands,2012,184439555.5,
Marshall Islands,2011,172861423.4,
Marshall Islands,2010,163803078.3,
Marshall Islands,2009,152130186,
Marshall Islands,2008,152793449.1,
Marshall Islands,2007,150071644.8,
Marshall Islands,2006,143656582.8,
Marshall Islands,2005,137744500,
Marshall Islands,2004,131106365.5,
Marshall Islands,2003,126887585.5,
Marshall Islands,2002,124735071.9,
Marshall Islands,2001,115152142.7,
Marshall Islands,2000,110937729.4,
Marshall Islands,1999,107978893.1,
Marshall Islands,1998,108702068,
Marshall Islands,1997,106289109.3,
Marshall Islands,1996,110858000,
Marshall Islands,1995,120230000,
Marshall Islands,1994,108071000,
Marshall Islands,1993,99461000,
Marshall Islands,1992,91063000,
Marshall Islands,1991,82507000,
Marshall Islands,1990,78476000,
Marshall Islands,1989,72798000,
Marshall Islands,1988,70688000,
Marshall Islands,1987,62983000,
Marshall Islands,1986,55989000,
Marshall Islands,1985,43879000,
Marshall Islands,1984,45144000,
Marshall Islands,1983,41749000,
Marshall Islands,1982,34918000,
Marshall Islands,1981,31020000,
Mauritania,2014,5061180371,
Mauritania,2013,5057754939,
Mauritania,2012,4845165274,
Mauritania,2011,5123097509,
Mauritania,2010,4337791531,
Mauritania,2009,3662281668,
Mauritania,2008,4031047704,
Mauritania,2007,3356757497,
Mauritania,2006,3040716679,
Mauritania,2005,2184444849,
Mauritania,2004,1833444740,
Mauritania,2003,1563074859,
Mauritania,2002,1324426607,
Mauritania,2001,1295539448,
Mauritania,2000,1293654175,
Mauritania,1999,1405662879,
Mauritania,1998,1375115534,
Mauritania,1997,1401946853,
Mauritania,1996,1442598431,
Mauritania,1995,1415296704,
Mauritania,1994,1315932645,
Mauritania,1993,1249944999,
Mauritania,1992,1464392416,
Mauritania,1991,1443688870,
Mauritania,1990,1019600771,
Mauritania,1989,981529400.5,
Mauritania,1988,957377507.5,
Mauritania,1987,909820553.4,
Mauritania,1986,802890746.9,
Mauritania,1985,683193885,
Mauritania,1984,726937320.8,
Mauritania,1983,788371855.9,
Mauritania,1982,750214410.7,
Mauritania,1981,747994681.9,
Mauritania,1980,709041452.2,
Mauritania,1979,644070364.9,
Mauritania,1978,544424605.1,
Mauritania,1977,540635389.6,
Mauritania,1976,524407931.9,
Mauritania,1975,475916514.7,
Mauritania,1974,414772351.9,
Mauritania,1973,333731874.4,
Mauritania,1972,265009395.1,
Mauritania,1971,227051055,
Mauritania,1970,209348253.6,
Mauritania,1969,199643444.6,
Mauritania,1968,210695183.8,
Mauritania,1967,191221777.8,
Mauritania,1966,180340653.8,
Mauritania,1965,172767213.3,
Mauritania,1964,151897168.1,
Mauritania,1963,113797356.8,
Mauritania,1962,111148585.6,
Mauritania,1961,107726181.2,
Mauritania,1960,92609222.69,
Mauritius,2014,12630332837,
Mauritius,2013,11931866299,
Mauritius,2012,11445657238,
Mauritius,2011,11252386261,
Mauritius,2010,9718233911,
Mauritius,2009,8834661043,
Mauritius,2008,9641089805,
Mauritius,2007,7792052680,
Mauritius,2006,6731529168,
Mauritius,2005,6283796155,
Mauritius,2004,6385691315,
Mauritius,2003,5609836354,
Mauritius,2002,4767303153,
Mauritius,2001,4536544699,
Mauritius,2000,4582562398,
Mauritius,1999,4291171396,
Mauritius,1998,4169672974,
Mauritius,1997,4187375888,
Mauritius,1996,4421952121,
Mauritius,1995,4040342060,
Mauritius,1994,3558143642,
Mauritius,1993,3263363788,
Mauritius,1992,3224265824,
Mauritius,1991,2856889162,
Mauritius,1990,2653485952,
Mauritius,1989,2191101651,
Mauritius,1988,2143480497,
Mauritius,1987,1888752207,
Mauritius,1986,1469050658,
Mauritius,1985,1080643202,
Mauritius,1984,1044926097,
Mauritius,1983,1094857360,
Mauritius,1982,1082934402,
Mauritius,1981,1147187568,
Mauritius,1980,1136544231,
Mauritius,1979,1216227805,
Mauritius,1978,1019634978,
Mauritius,1977,827093630.3,
Mauritius,1976,706988627.7,
Mexico,2014,1.29469E+12,
Mexico,2013,1.25877E+12,
Mexico,2012,1.1845E+12,
Mexico,2011,1.16936E+12,
Mexico,2010,1.04993E+12,
Mexico,2009,8.93369E+11,
Mexico,2008,1.10128E+12,
Mexico,2007,1.04312E+12,
Mexico,2006,9.65281E+11,
Mexico,2005,8.66346E+11,
Mexico,2004,7.70268E+11,
Mexico,2003,7.13284E+11,
Mexico,2002,7.41559E+11,
Mexico,2001,7.24704E+11,
Mexico,2000,6.83648E+11,
Mexico,1999,5.7946E+11,
Mexico,1998,5.0201E+11,
Mexico,1997,4.80555E+11,
Mexico,1996,3.97404E+11,
Mexico,1995,3.43793E+11,
Mexico,1994,5.27319E+11,
Mexico,1993,5.03963E+11,
Mexico,1992,3.63609E+11,
Mexico,1991,3.14454E+11,
Mexico,1990,2.6271E+11,
Mexico,1989,2.22977E+11,
Mexico,1988,1.83144E+11,
Mexico,1987,1.40264E+11,
Mexico,1986,1.2944E+11,
Mexico,1985,1.84473E+11,
Mexico,1984,1.75632E+11,
Mexico,1983,1.48867E+11,
Mexico,1982,1.73721E+11,
Mexico,1981,2.50083E+11,
Mexico,1980,1.94357E+11,
Mexico,1979,1.3454E+11,
Mexico,1978,1.02517E+11,
Mexico,1977,81825780564,
Mexico,1976,89023916067,
Mexico,1975,88003982689,
Mexico,1974,71976542927,
Mexico,1973,55271303176,
Mexico,1972,45178119327,
Mexico,1971,39200879416,
Mexico,1970,35541711470,
Mexico,1969,32515754314,
Mexico,1968,29363632834,
Mexico,1967,26556372081,
Mexico,1966,24337233447,
Mexico,1965,21829715344,
Mexico,1964,20070134741,
Mexico,1963,16936337668,
Mexico,1962,15221053213,
Mexico,1961,14153954349,
Mexico,1960,13056164925,
"Micronesia, Fed. Sts.",2014,318071978.6,
"Micronesia, Fed. Sts.",2013,315725617,
"Micronesia, Fed. Sts.",2012,325835160.3,
"Micronesia, Fed. Sts.",2011,310287500,
"Micronesia, Fed. Sts.",2010,294117200,
"Micronesia, Fed. Sts.",2009,277510900,
"Micronesia, Fed. Sts.",2008,261339600,
"Micronesia, Fed. Sts.",2007,255890800,
"Micronesia, Fed. Sts.",2006,252991200,
"Micronesia, Fed. Sts.",2005,249845600,
"Micronesia, Fed. Sts.",2004,239563300,
"Micronesia, Fed. Sts.",2003,244991000,
"Micronesia, Fed. Sts.",2002,241543400,
"Micronesia, Fed. Sts.",2001,240051900,
"Micronesia, Fed. Sts.",2000,233226300,
"Micronesia, Fed. Sts.",1999,220660500,
"Micronesia, Fed. Sts.",1998,219646200,
"Micronesia, Fed. Sts.",1997,206900300,
"Micronesia, Fed. Sts.",1996,218845700,
"Micronesia, Fed. Sts.",1995,222103600,
"Micronesia, Fed. Sts.",1994,202500000,
"Micronesia, Fed. Sts.",1993,198400000,
"Micronesia, Fed. Sts.",1992,178100000,
"Micronesia, Fed. Sts.",1991,166200000,
"Micronesia, Fed. Sts.",1990,147200000,
"Micronesia, Fed. Sts.",1989,135200000,
"Micronesia, Fed. Sts.",1988,124700000,
"Micronesia, Fed. Sts.",1987,116700000,
"Micronesia, Fed. Sts.",1986,112210000,
"Micronesia, Fed. Sts.",1983,106500000,
Middle East & North Africa (all income levels),2014,3.497E+12,
Middle East & North Africa (all income levels),2013,3.56228E+12,
Middle East & North Africa (all income levels),2012,3.53626E+12,
Middle East & North Africa (all income levels),2011,3.28017E+12,
Middle East & North Africa (all income levels),2010,2.73646E+12,
Middle East & North Africa (all income levels),2009,2.35079E+12,
Middle East & North Africa (all income levels),2008,2.63634E+12,
Middle East & North Africa (all income levels),2007,2.1104E+12,
Middle East & North Africa (all income levels),2006,1.77627E+12,
Middle East & North Africa (all income levels),2005,1.51713E+12,
Middle East & North Africa (all income levels),2004,1.25878E+12,
Middle East & North Africa (all income levels),2003,1.08275E+12,
Middle East & North Africa (all income levels),2002,9.61443E+11,
Middle East & North Africa (all income levels),2001,9.6525E+11,
Middle East & North Africa (all income levels),2000,9.61691E+11,
Middle East & North Africa (all income levels),1999,8.62172E+11,
Middle East & North Africa (all income levels),1998,8.04608E+11,
Middle East & North Africa (all income levels),1997,8.27781E+11,
Middle East & North Africa (all income levels),1996,7.97835E+11,
Middle East & North Africa (all income levels),1995,7.04225E+11,
Middle East & North Africa (all income levels),1994,6.18062E+11,
Middle East & North Africa (all income levels),1993,5.93547E+11,
Middle East & North Africa (all income levels),1992,5.89558E+11,
Middle East & North Africa (all income levels),1991,5.42082E+11,
Middle East & North Africa (all income levels),1990,5.41195E+11,
Middle East & North Africa (all income levels),1989,4.13488E+11,
Middle East & North Africa (all income levels),1988,4.00743E+11,
Middle East & North Africa (all income levels),1987,4.0378E+11,
Middle East & North Africa (all income levels),1986,4.36358E+11,
Middle East & North Africa (all income levels),1985,4.27156E+11,
Middle East & North Africa (all income levels),1984,4.21098E+11,
Middle East & North Africa (all income levels),1983,4.15133E+11,
Middle East & North Africa (all income levels),1982,4.08911E+11,
Middle East & North Africa (all income levels),1981,4.11162E+11,
Middle East & North Africa (all income levels),1980,3.97734E+11,
Middle East & North Africa (all income levels),1979,3.06901E+11,
Middle East & North Africa (all income levels),1978,2.34717E+11,
Middle East & North Africa (all income levels),1977,2.20665E+11,
Middle East & North Africa (all income levels),1976,1.90525E+11,
Middle East & North Africa (all income levels),1975,1.52604E+11,
Middle East & North Africa (all income levels),1974,1.38937E+11,
Middle East & North Africa (all income levels),1973,76260938676,
Middle East & North Africa (all income levels),1972,56568945855,
Middle East & North Africa (all income levels),1971,46468988131,
Middle East & North Africa (all income levels),1970,39696252102,
Middle East & North Africa (all income levels),1969,35601106639,
Middle East & North Africa (all income levels),1968,31914407021,
Middle East & North Africa (developing only),2014,1.54114E+12,
Middle East & North Africa (developing only),2013,1.64022E+12,
Middle East & North Africa (developing only),2012,1.6901E+12,
Middle East & North Africa (developing only),2011,1.5715E+12,
Middle East & North Africa (developing only),2010,1.35923E+12,
Middle East & North Africa (developing only),2009,1.18004E+12,
Middle East & North Africa (developing only),2008,1.22597E+12,
Middle East & North Africa (developing only),2007,9.91319E+11,
Middle East & North Africa (developing only),2006,7.98229E+11,
Middle East & North Africa (developing only),2005,6.86848E+11,
Middle East & North Africa (developing only),2004,5.82065E+11,
Middle East & North Africa (developing only),2003,5.08325E+11,
Middle East & North Africa (developing only),2002,4.50803E+11,
Middle East & North Africa (developing only),2001,4.64546E+11,
Middle East & North Africa (developing only),2000,4.48773E+11,
Middle East & North Africa (developing only),1999,4.3296E+11,
Middle East & North Africa (developing only),1998,4.09397E+11,
Middle East & North Africa (developing only),1997,4.03219E+11,
Middle East & North Africa (developing only),1996,3.92634E+11,
Middle East & North Africa (developing only),1995,3.38269E+11,
Middle East & North Africa (developing only),1994,2.96741E+11,
Middle East & North Africa (developing only),1993,2.89321E+11,
Middle income,2014,2.46624E+13,
Middle income,2013,2.36371E+13,
Middle income,2012,2.22514E+13,
Middle income,2011,2.10357E+13,
Middle income,2010,1.79387E+13,
Middle income,2009,1.46758E+13,
Middle income,2008,1.4651E+13,
Middle income,2007,1.23473E+13,
Middle income,2006,1.00094E+13,
Middle income,2005,8.49244E+12,
Middle income,2004,7.18857E+12,
Middle income,2003,6.15037E+12,
Middle income,2002,5.47375E+12,
Middle income,2001,5.19737E+12,
Middle income,2000,5.16808E+12,
Middle income,1999,4.76864E+12,
Middle income,1998,4.8151E+12,
Middle income,1997,4.87376E+12,
Middle income,1996,4.61359E+12,
Middle income,1995,4.17206E+12,
Middle income,1994,3.67391E+12,
Middle income,1993,3.29767E+12,
Middle income,1992,3.0333E+12,
Middle income,1991,3.05881E+12,
Middle income,1990,2.86757E+12,
Middle income,1989,2.54583E+12,
Middle income,1988,2.32004E+12,
Middle income,1987,2.15519E+12,
Middle income,1986,2.07752E+12,
Middle income,1985,2.00817E+12,
Middle income,1984,1.90867E+12,
Middle income,1983,1.82668E+12,
Middle income,1982,1.88314E+12,
Middle income,1981,1.90674E+12,
Middle income,1980,1.76699E+12,
Middle income,1979,1.50618E+12,
